method,learning_rate,value
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
momentum,0.3,0.456831
adam,0.01,0.460458
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.01,0.456831
adam,0.068,0.456836
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.068,0.456831
adam,0.126,0.456835
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.126,0.456831
adam,0.184,0.456834
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456833
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.184,0.456831
adam,0.242,0.456834
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.242,0.456831
adam,0.3,0.456834
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456834
adam,0.3,0.456832
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456834
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456835
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adam,0.3,0.456831
adadelta,0.01,0.845548
adadelta,0.01,0.837655
adadelta,0.01,0.829318
adadelta,0.01,0.820609
adadelta,0.01,0.811594
adadelta,0.01,0.802328
adadelta,0.01,0.792863
adadelta,0.01,0.783245
adadelta,0.01,0.773516
adadelta,0.01,0.763715
adadelta,0.01,0.753876
adadelta,0.01,0.744032
adadelta,0.01,0.734212
adadelta,0.01,0.724444
adadelta,0.01,0.714752
adadelta,0.01,0.705158
adadelta,0.01,0.695684
adadelta,0.01,0.686347
adadelta,0.01,0.677164
adadelta,0.01,0.668151
adadelta,0.01,0.65932
adadelta,0.01,0.650683
adadelta,0.01,0.642251
adadelta,0.01,0.634033
adadelta,0.01,0.626035
adadelta,0.01,0.618265
adadelta,0.01,0.610726
adadelta,0.01,0.603424
adadelta,0.01,0.596361
adadelta,0.01,0.589539
adadelta,0.01,0.582958
adadelta,0.01,0.576618
adadelta,0.01,0.57052
adadelta,0.01,0.56466
adadelta,0.01,0.559038
adadelta,0.01,0.553648
adadelta,0.01,0.548488
adadelta,0.01,0.543555
adadelta,0.01,0.538842
adadelta,0.01,0.534343
adadelta,0.01,0.530053
adadelta,0.01,0.525966
adadelta,0.01,0.522075
adadelta,0.01,0.518372
adadelta,0.01,0.514851
adadelta,0.01,0.511503
adadelta,0.01,0.50832
adadelta,0.01,0.505294
adadelta,0.068,0.805193
adadelta,0.068,0.760531
adadelta,0.068,0.718927
adadelta,0.068,0.680789
adadelta,0.068,0.646352
adadelta,0.068,0.615706
adadelta,0.068,0.588816
adadelta,0.068,0.565545
adadelta,0.068,0.545669
adadelta,0.068,0.528905
adadelta,0.068,0.514913
adadelta,0.068,0.50332
adadelta,0.068,0.493724
adadelta,0.068,0.48572
adadelta,0.068,0.478972
adadelta,0.068,0.473334
adadelta,0.068,0.468725
adadelta,0.068,0.465055
adadelta,0.068,0.462226
adadelta,0.068,0.460135
adadelta,0.068,0.458672
adadelta,0.068,0.457725
adadelta,0.068,0.45718
adadelta,0.068,0.456923
adadelta,0.068,0.456841
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.068,0.456831
adadelta,0.126,0.769454
adadelta,0.126,0.700299
adadelta,0.126,0.643198
adadelta,0.126,0.596986
adadelta,0.126,0.560404
adadelta,0.126,0.532114
adadelta,0.126,0.510717
adadelta,0.126,0.494769
adadelta,0.126,0.482831
adadelta,0.126,0.473763
adadelta,0.126,0.467075
adadelta,0.126,0.462431
adadelta,0.126,0.459467
adadelta,0.126,0.457804
adadelta,0.126,0.457058
adadelta,0.126,0.456848
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.126,0.456831
adadelta,0.184,0.737768
adadelta,0.184,0.653016
adadelta,0.184,0.590663
adadelta,0.184,0.545854
adadelta,0.184,0.514584
adadelta,0.184,0.493317
adadelta,0.184,0.478841
adadelta,0.184,0.4689
adadelta,0.184,0.462534
adadelta,0.184,0.458949
adadelta,0.184,0.45733
adadelta,0.184,0.456868
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.184,0.456831
adadelta,0.242,0.709643
adadelta,0.242,0.615693
adadelta,0.242,0.553784
adadelta,0.242,0.514059
adadelta,0.242,0.489335
adadelta,0.242,0.473908
adadelta,0.242,0.464438
adadelta,0.242,0.459381
adadelta,0.242,0.457312
adadelta,0.242,0.456848
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.242,0.456831
adadelta,0.3,0.684646
adadelta,0.3,0.586059
adadelta,0.3,0.527584
adadelta,0.3,0.493855
adadelta,0.3,0.474648
adadelta,0.3,0.463813
adadelta,0.3,0.458673
adadelta,0.3,0.457021
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adadelta,0.3,0.456831
adagrad,0.01,0.649613
adagrad,0.01,0.594434
adagrad,0.01,0.563052
adagrad,0.01,0.542369
adagrad,0.01,0.527588
adagrad,0.01,0.516434
adagrad,0.01,0.50768
adagrad,0.01,0.500607
adagrad,0.01,0.494769
adagrad,0.01,0.489871
adagrad,0.01,0.485714
adagrad,0.01,0.482154
adagrad,0.01,0.479083
adagrad,0.01,0.476421
adagrad,0.01,0.474104
adagrad,0.01,0.47208
adagrad,0.01,0.470307
adagrad,0.01,0.468751
adagrad,0.01,0.467383
adagrad,0.01,0.466178
adagrad,0.01,0.465116
adagrad,0.01,0.464178
adagrad,0.01,0.463349
adagrad,0.01,0.462616
adagrad,0.01,0.461967
adagrad,0.01,0.461392
adagrad,0.01,0.460882
adagrad,0.01,0.460431
adagrad,0.01,0.46003
adagrad,0.01,0.459674
adagrad,0.01,0.459359
adagrad,0.01,0.459078
adagrad,0.01,0.45883
adagrad,0.01,0.458608
adagrad,0.01,0.458412
adagrad,0.01,0.458237
adagrad,0.01,0.458082
adagrad,0.01,0.457944
adagrad,0.01,0.457821
adagrad,0.01,0.457712
adagrad,0.01,0.457615
adagrad,0.01,0.457528
adagrad,0.01,0.457452
adagrad,0.01,0.457383
adagrad,0.01,0.457322
adagrad,0.01,0.457268
adagrad,0.01,0.45722
adagrad,0.01,0.457177
adagrad,0.068,0.458162
adagrad,0.068,0.456847
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.068,0.456831
adagrad,0.126,0.456832
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.126,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.184,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
